customer_id,age,gender,location,subscription_status
CUST102682,34,Female,Pune,No
CUST102683,52,Male,Noida,No
CUST102684,39,Female,Hyderabad,No
CUST102685,38,Male,Gurgaon,No
CUST102687,41,Male,Delhi,No
CUST102688,44,Female,Mumbai,No
CUST102690,48,Male,Bhubaneswar,No
CUST102691,43,Male,Visakhapatnam,No
CUST102692,56,Male,Noida,Yes
CUST102693,35,Female,Mumbai,Yes
CUST102694,57,Female,Kochi,No
CUST102695,33,Male,Chandigarh,Yes
CUST102696,23,Male,Hyderabad,No
CUST102697,35,Female,Kolkata,No
CUST102698,23,Female,Jaipur,No
CUST102699,22,Female,Delhi,No
CUST102700,55,Male,Kolkata,No
CUST102701,51,Female,Chandigarh,No
CUST102702,27,Female,Bangalore,Yes
CUST102704,20,Male,Kolkata,Yes
CUST102705,29,Male,Chandigarh,No
CUST102706,47,Female,Bhubaneswar,No
CUST102707,30,Male,Surat,No
CUST102709,54,Female,Pune,No
CUST102710,20,Female,Pune,No
CUST102711,19,Female,Pune,No
CUST102712,57,Male,Delhi,No
CUST102713,39,Female,Lucknow,Yes
CUST102714,39,Male,Chandigarh,No
CUST102715,37,Female,Kolkata,Yes
CUST102716,36,Female,Nagpur,No
CUST102718,42,Female,Chennai,Yes
CUST102719,24,Male,Delhi,No
CUST102720,44,Female,Delhi,Yes
CUST102721,46,Female,Hyderabad,Yes
CUST102722,22,Female,Kolkata,Yes
CUST102723,33,Male,Mumbai,Yes
CUST102724,51,Male,Bangalore,No
CUST102725,43,Female,Bangalore,No
CUST102726,23,Male,Gurgaon,No
CUST102728,42,Female,Chennai,No
CUST102729,37,Female,Mumbai,No
CUST102730,58,Male,Mumbai,No
CUST102731,39,Female,Delhi,Yes
CUST102733,27,Male,Delhi,No
CUST102734,36,Female,Hyderabad,Yes
CUST102735,23,Male,Bhubaneswar,No
CUST102736,42,Male,Kolkata,No
CUST102738,38,Male,Mumbai,No
CUST102739,32,Female,Bangalore,No
CUST102740,25,Male,Bhubaneswar,No
CUST102741,22,Male,Chennai,No
CUST102743,57,Male,Visakhapatnam,No
CUST102744,26,Female,Pune,No
CUST102745,35,Female,Hyderabad,No
CUST102746,27,Female,Kolkata,No
CUST102747,51,Female,Delhi,No
CUST102748,35,Male,Mumbai,No
CUST102750,28,Male,Nagpur,Yes
CUST102752,42,Female,Hyderabad,No
CUST102753,45,Male,Bangalore,Yes
CUST102754,59,Female,Jaipur,No
CUST102756,55,Female,Hyderabad,No
CUST102757,44,Male,Hyderabad,No
CUST102758,33,Male,Surat,No
CUST102762,33,Female,Mumbai,Yes
CUST102763,19,Female,Chennai,No
CUST102765,40,Male,Nagpur,Yes
CUST102766,33,Male,Delhi,Yes
CUST102767,59,Female,Ahmedabad,No
CUST102768,38,Male,Kochi,No
CUST102769,58,Male,Visakhapatnam,No
CUST102772,26,Male,Delhi,No
CUST102773,47,Male,Hyderabad,No
CUST102774,40,Female,Delhi,Yes
CUST102775,30,Male,Visakhapatnam,No
CUST102776,39,Female,Kochi,No
CUST102777,55,Male,Delhi,No
CUST102778,34,Female,Delhi,No
CUST102781,57,Male,Surat,No
CUST102782,49,Male,Mumbai,Yes
CUST102783,53,Male,Gurgaon,Yes
CUST102784,56,Female,Pune,No
CUST102785,22,Female,Chennai,No
CUST102786,29,Male,Mumbai,No
CUST102787,20,Male,Visakhapatnam,Yes
CUST102788,18,Female,Pune,Yes
CUST102789,53,Female,Chennai,Yes
CUST102790,57,Male,Chennai,No
CUST102793,40,Female,Indore,No
CUST102794,20,Male,Pune,Yes
CUST102795,56,Male,Kochi,No
CUST102797,41,Female,Lucknow,Yes
CUST102798,47,Male,Chennai,No
CUST102799,34,Female,Pune,No
CUST102801,36,Female,Visakhapatnam,Yes
CUST102802,59,Male,Kolkata,No
CUST102803,20,Male,Pune,Yes
CUST102804,25,Male,Kochi,No
CUST102805,58,Female,Visakhapatnam,No
CUST102806,30,Female,Gurgaon,Yes
CUST102807,31,Male,Delhi,Yes
CUST102808,51,Female,Hyderabad,Yes
CUST102809,25,Male,Kochi,No
CUST102810,39,Male,Noida,No
CUST102811,30,Male,Chandigarh,No
CUST102812,26,Female,Jaipur,Yes
CUST102813,58,Male,Chennai,No
CUST102814,26,Male,Chennai,Yes
CUST102816,46,Female,Hyderabad,No
CUST102817,54,Male,Jaipur,No
CUST102818,23,Male,Chandigarh,Yes
CUST102819,47,Male,Surat,No
CUST102820,40,Male,Hyderabad,No
CUST102821,52,Male,Chandigarh,Yes
CUST102822,23,Female,Mumbai,Yes
CUST102823,58,Male,Mumbai,No
CUST102824,44,Female,Chennai,Yes
CUST102825,53,Male,Delhi,No
CUST102826,33,Male,Bhubaneswar,No
CUST102827,57,Male,Kochi,No
CUST102828,44,Male,Delhi,No
CUST102829,23,Male,Surat,No
CUST102830,56,Male,Kolkata,No
CUST102832,30,Female,Kochi,Yes
CUST102833,40,Male,Pune,No
CUST102835,40,Female,Delhi,Yes
CUST102836,58,Female,Kolkata,No
CUST102837,55,Male,Bhubaneswar,No
CUST102838,27,Male,Pune,Yes
CUST102839,58,Male,Chennai,No
CUST102841,47,Male,Patna,No
CUST102842,50,Female,Hyderabad,Yes
CUST102843,38,Female,Lucknow,No
CUST102844,37,Male,Lucknow,Yes
CUST102845,37,Male,Bangalore,No
CUST102846,54,Male,Delhi,No
CUST102847,34,Male,Chennai,Yes
CUST102848,29,Female,Hyderabad,No
CUST102849,33,Male,Lucknow,No
CUST102850,26,Female,Indore,No
CUST102851,34,Female,Bangalore,No
CUST102852,22,Female,Kolkata,No
CUST102854,48,Female,Bangalore,No
CUST102855,21,Male,Noida,Yes
CUST102856,41,Male,Gurgaon,No
CUST102857,50,Female,Gurgaon,No
CUST102858,48,Male,Mumbai,No
CUST102861,57,Male,Visakhapatnam,No
CUST102862,53,Male,Ahmedabad,Yes
CUST102864,21,Male,Mumbai,No
CUST102868,54,Female,Ahmedabad,No
CUST102869,26,Male,Kolkata,No
CUST102870,29,Female,Visakhapatnam,No
CUST102871,58,Male,Mumbai,Yes
CUST102874,34,Male,Kolkata,No
CUST102876,45,Female,Bangalore,Yes
CUST102877,57,Male,Bhubaneswar,No
CUST102880,19,Male,Visakhapatnam,Yes
CUST102881,27,Female,Jaipur,No
CUST102883,20,Male,Surat,No
CUST102884,32,Female,Delhi,No
CUST102885,24,Male,Surat,Yes
CUST102886,57,Female,Kolkata,No
CUST102887,20,Male,Jaipur,No
CUST102888,24,Male,Chennai,No
CUST102889,26,Female,Chennai,Yes
CUST102891,41,Female,Chennai,Yes
CUST102892,33,Female,Chennai,No
CUST102893,56,Male,Bangalore,No
CUST102894,28,Male,Bangalore,No
CUST102895,40,Male,Pune,No
CUST102896,45,Male,Hyderabad,Yes
CUST102898,51,Female,Mumbai,Yes
CUST102900,39,Male,Mumbai,Yes
CUST102905,54,Male,Kolkata,Yes
CUST102906,44,Male,Bangalore,No
CUST102907,57,Male,Kolkata,Yes
CUST102909,32,Male,Jaipur,No
CUST102910,22,Female,Chennai,No
CUST102911,21,Male,Gurgaon,No
CUST102912,37,Female,Chennai,No
CUST102913,27,Male,Bangalore,No
CUST102914,35,Male,Hyderabad,No
CUST102915,36,Male,Delhi,No
CUST102916,44,Male,Kolkata,No
CUST102917,57,Male,Surat,No
CUST102918,53,Female,Noida,No
CUST102919,33,Male,Chennai,Yes
CUST102920,31,Male,Bangalore,No
CUST102921,50,Male,Nagpur,No
CUST102924,35,Female,Surat,Yes
CUST102925,25,Female,Chennai,Yes
CUST102926,43,Female,Mumbai,No
CUST102928,25,Male,Pune,No
CUST102929,45,Female,Mumbai,No
CUST102930,25,Female,Ahmedabad,Yes
CUST102931,46,Male,Chennai,No
CUST102933,36,Male,Bangalore,No
CUST102934,51,Male,Indore,No
CUST102935,27,Male,Chennai,Yes
CUST102936,50,Female,Chandigarh,No
CUST102937,48,Female,Chennai,No
CUST102938,55,Male,Mumbai,No
CUST102939,25,Male,Chennai,No
CUST102940,48,Male,Kolkata,No
CUST102941,57,Male,Kolkata,No
CUST102942,50,Female,Indore,No
CUST102943,25,Male,Kochi,No
CUST102944,52,Male,Gurgaon,No
CUST102945,22,Male,Pune,No
CUST102946,42,Female,Pune,No
CUST102948,40,Female,Hyderabad,No
CUST102949,39,Male,Indore,Yes
CUST102950,19,Male,Surat,No
CUST102951,39,Female,Bangalore,No
CUST102952,57,Male,Kochi,No
CUST102954,29,Male,Chennai,No
CUST102955,59,Female,Kochi,No
CUST102956,22,Female,Mumbai,No
CUST102957,38,Female,Delhi,No
CUST102959,38,Female,Pune,No
CUST102960,56,Female,Hyderabad,Yes
CUST102961,35,Male,Patna,Yes
CUST102962,58,Male,Bangalore,No
CUST102963,20,Female,Hyderabad,No
CUST102964,48,Male,Ahmedabad,No
CUST102965,42,Female,Delhi,Yes
CUST102966,28,Female,Chandigarh,No
CUST102967,27,Male,Chennai,No
CUST102968,48,Female,Visakhapatnam,No
CUST102969,44,Female,Lucknow,No
CUST102970,43,Male,Delhi,No
CUST102971,20,Female,Mumbai,No
CUST102972,43,Male,Delhi,No
CUST102973,59,Male,Bhubaneswar,No
CUST102976,38,Female,Bangalore,No
CUST102977,55,Male,Nagpur,Yes
CUST102978,29,Male,Bangalore,No
CUST102979,37,Male,Lucknow,No
CUST102980,48,Female,Noida,No
CUST102981,20,Female,Hyderabad,Yes
CUST102982,51,Female,Kolkata,Yes
CUST102983,52,Female,Bangalore,Yes
CUST102984,48,Female,Chennai,No
CUST102985,45,Female,Bhubaneswar,Yes
CUST102986,49,Male,Lucknow,Yes
CUST102990,37,Male,Lucknow,No
CUST102991,44,Male,Kolkata,No
CUST102992,26,Female,Mumbai,No
CUST102993,53,Male,Chennai,Yes
CUST102995,44,Female,Chandigarh,No
CUST102996,30,Male,Bangalore,No
CUST102997,32,Male,Nagpur,No
CUST102998,36,Male,Chennai,No
CUST102999,45,Male,Hyderabad,No
CUST103000,50,Female,Bangalore,No
CUST103001,46,Female,Indore,Yes
CUST103003,58,Female,Kolkata,No
CUST103005,33,Male,Jaipur,Yes
CUST103006,43,Female,Gurgaon,No
CUST103008,44,Male,Bhubaneswar,No
CUST103010,33,Female,Mumbai,No
CUST103011,39,Male,Pune,No
CUST103012,19,Female,Lucknow,No
CUST103013,48,Male,Bangalore,Yes
CUST103014,38,Male,Pune,No
CUST103015,37,Male,Hyderabad,No
CUST103016,40,Male,Pune,No
CUST103017,27,Female,Jaipur,No
CUST103018,43,Male,Visakhapatnam,Yes
CUST103019,49,Male,Kolkata,No
CUST103020,32,Male,Ahmedabad,No
CUST103021,23,Female,Pune,No
CUST103022,34,Female,Hyderabad,No
CUST103023,26,Female,Bangalore,No
CUST103024,33,Male,Visakhapatnam,Yes
CUST103025,44,Female,Bangalore,No
CUST103026,22,Female,Gurgaon,Yes
CUST103027,49,Male,Mumbai,No
CUST103028,27,Male,Indore,No
CUST103031,29,Male,Jaipur,Yes
CUST103032,41,Male,Mumbai,No
CUST103033,22,Male,Lucknow,No
CUST103034,22,Female,Pune,No
CUST103035,58,Male,Hyderabad,No
CUST103036,51,Male,Bangalore,No
CUST103037,24,Female,Chandigarh,No
CUST103038,29,Male,Chandigarh,No
CUST103040,34,Male,Nagpur,No
CUST103041,30,Male,Bangalore,No
CUST103042,31,Male,Delhi,No
CUST103044,25,Male,Mumbai,No
CUST103045,55,Female,Hyderabad,No
CUST103046,48,Female,Kolkata,No
CUST103048,25,Male,Bangalore,No
CUST103049,47,Male,Lucknow,Yes
CUST103050,53,Female,Pune,Yes
CUST103051,25,Female,Surat,No
CUST103053,33,Male,Kolkata,No
CUST103054,51,Male,Bangalore,Yes
CUST103055,38,Female,Gurgaon,No
CUST103056,51,Female,Bangalore,Yes
CUST103057,24,Male,Bangalore,Yes
CUST103058,34,Female,Surat,No
CUST103059,29,Male,Chandigarh,Yes
CUST103060,28,Female,Pune,No
CUST103061,30,Female,Delhi,No
CUST103062,34,Male,Mumbai,Yes
CUST103063,23,Male,Kolkata,Yes
CUST103064,47,Female,Noida,Yes
CUST103065,41,Male,Kolkata,No
CUST103066,52,Female,Delhi,No
CUST103068,24,Female,Pune,No
CUST103069,20,Male,Lucknow,No
CUST103070,35,Male,Delhi,No
CUST103071,38,Male,Delhi,Yes
CUST103073,50,Male,Delhi,No
CUST103074,42,Female,Pune,No
CUST103075,49,Male,Mumbai,Yes
CUST103076,22,Male,Ahmedabad,Yes
CUST103077,52,Male,Gurgaon,No
CUST103078,26,Male,Bhubaneswar,Yes
CUST103080,36,Female,Hyderabad,No
CUST103081,52,Male,Delhi,No
CUST103082,29,Female,Hyderabad,Yes
CUST103083,28,Female,Lucknow,No
CUST103084,32,Female,Delhi,Yes
CUST103086,25,Male,Hyderabad,No
CUST103087,25,Male,Bangalore,No
CUST103088,27,Female,Lucknow,No
CUST103089,37,Female,Jaipur,No
CUST103090,32,Male,Kolkata,No
CUST103094,56,Male,Chennai,Yes
CUST103095,49,Female,Ahmedabad,No
CUST103096,25,Male,Pune,Yes
CUST103097,31,Male,Delhi,No
CUST103099,29,Female,Hyderabad,No
CUST103100,33,Female,Hyderabad,No
CUST103102,18,Male,Bhubaneswar,No
CUST103103,36,Male,Jaipur,No
CUST103104,47,Male,Bhubaneswar,No
CUST103105,30,Male,Bangalore,Yes
CUST103106,54,Male,Pune,No
CUST103109,27,Male,Chennai,No
CUST103110,40,Female,Visakhapatnam,No
CUST103111,50,Male,Mumbai,No
CUST103112,20,Female,Chennai,Yes
CUST103113,57,Female,Nagpur,No
CUST103114,33,Female,Kochi,No
CUST103116,44,Male,Nagpur,Yes
CUST103117,45,Female,Delhi,No
CUST103118,18,Male,Patna,No
CUST103119,54,Male,Chennai,No
CUST103120,44,Male,Ahmedabad,No
CUST103121,59,Female,Chennai,No
CUST103122,37,Male,Indore,No
CUST103124,36,Male,Surat,No
CUST103125,55,Male,Bangalore,Yes
CUST103126,52,Female,Bangalore,No
CUST103127,56,Male,Chennai,Yes
CUST103128,39,Female,Delhi,Yes
CUST103129,51,Male,Lucknow,No
CUST103130,33,Male,Hyderabad,Yes
CUST103131,37,Female,Pune,Yes
CUST103132,49,Male,Delhi,Yes
CUST103133,21,Male,Mumbai,No
CUST103134,47,Female,Pune,No
CUST103135,18,Female,Hyderabad,No
CUST103140,38,Male,Mumbai,No
CUST103141,35,Male,Chennai,Yes
CUST103142,36,Female,Lucknow,No
CUST103143,41,Male,Kolkata,Yes
CUST103144,50,Male,Pune,Yes
CUST103145,41,Male,Bangalore,No
CUST103146,44,Male,Patna,Yes
CUST103147,53,Female,Chennai,Yes
CUST103148,59,Female,Hyderabad,Yes
CUST103149,22,Male,Kochi,No
CUST103150,47,Male,Ahmedabad,Yes
CUST103151,27,Female,Pune,Yes
CUST103152,26,Male,Kochi,Yes
CUST103153,51,Male,Delhi,No
CUST103154,20,Female,Surat,Yes
CUST103157,59,Female,Bangalore,No
CUST103158,46,Male,Mumbai,Yes
CUST103161,55,Male,Bangalore,No
CUST103162,24,Female,Lucknow,Yes
CUST103163,31,Male,Lucknow,No
CUST103164,23,Male,Mumbai,No
CUST103165,34,Male,Indore,No
CUST103166,49,Female,Kolkata,Yes
CUST103167,29,Female,Surat,No
CUST103168,52,Male,Delhi,No
CUST103169,43,Female,Delhi,No
CUST103170,44,Female,Ahmedabad,Yes
CUST103171,57,Male,Mumbai,No
CUST103172,36,Male,Kolkata,No
CUST103173,32,Male,Delhi,No
CUST103174,59,Male,Gurgaon,No
CUST103175,41,Male,Kochi,No
CUST103177,30,Male,Bhubaneswar,No
CUST103179,25,Female,Chennai,No
CUST103180,27,Male,Chennai,Yes
CUST103181,26,Female,Kochi,Yes
CUST103182,49,Female,Patna,No
CUST103183,20,Female,Visakhapatnam,No
CUST103184,44,Female,Noida,Yes
CUST103185,57,Female,Bangalore,No
CUST103186,50,Male,Bhubaneswar,No
CUST103187,34,Female,Bhubaneswar,No
CUST103188,20,Male,Jaipur,Yes
CUST103190,18,Male,Pune,No
CUST103191,46,Male,Bhubaneswar,Yes
CUST103192,46,Male,Mumbai,No
CUST103193,26,Female,Nagpur,No
CUST103194,49,Male,Delhi,No
CUST103195,25,Male,Hyderabad,No
CUST103196,27,Male,Mumbai,Yes
CUST103197,52,Male,Kolkata,Yes
CUST103199,29,Female,Bhubaneswar,Yes
