product_key,category,item_purchased,brand,color,size
4E33FF765F12A0EAEBAFBE0C26A73092289053B17171C3FA85165640ABE8FC59,Footwear,Slippers,HRX,Grey,9
B908403E4DA8C588404DCB1A31928F735CBD621CE1EB11C07FE73BB62832C09A,Footwear,Slippers,HRX,Navy,10
2CA2A74CAAD6F242078B5506B229122DA9FA96B6110BAF90B0F4292E468892AE,Footwear,Slippers,HRX,Navy,11
D5EF5146920133BB3EADE68FF6EEC13D26AE6DFBFAD05DE86F424E82B894CF52,Footwear,Slippers,HRX,Navy,6
F8FA9A54B0BE382A85D684379D5ED0F8D4565CD62BB50E88C9DE93000D2BA02D,Footwear,Slippers,HRX,Navy,7
39D69077926EA1BB50797BDFA93DEDC50A7D39F1D83E96EA6755B4AAF2A67292,Footwear,Slippers,HRX,Navy,8
0C138C5B89BDD3399AA404EED060EBB870946D9A4EB12080785F669557762FD3,Footwear,Slippers,HRX,Pink,10
4E6728A2F4988FE77E88DBFC0EB5B081BC763CC2539ACF1572BC2FFEACE1F8FA,Footwear,Slippers,HRX,Pink,6
B279D85D8CC6D0D8E3AD5FF887BE03971A416F10CF11ADEC5A624D7BD81D8354,Footwear,Slippers,HRX,Pink,7
70891D4B5BFBA2A9F51F2FED6E76CD232F19C6248DD8F210D93BA90DA330842A,Footwear,Slippers,HRX,Pink,9
138571E06A2BEF86174D82BDA25E58CA94DCE6BB8B5D78C9692D7AFD9B2AB777,Footwear,Slippers,HRX,Red,10
8297F77F9122AC5796EB66336E340AD319D77511D18D1FC474F8614F0BC72524,Footwear,Slippers,HRX,White,6
779A52432D30C8343CEFBF98DC6C4D6AEF4488D46E48ABA5127BDFB7F9F73CA4,Footwear,Slippers,HRX,White,7
1817EDD4A7AAFAADA2CD30F3FA054962127DE1D42DC2B53C0FB572E0F8BB5D7B,Footwear,Slippers,HRX,White,8
B1254BD29A8099CD3E2594388D19935082DEB0A950618C91AC384CF5BDA5BA7B,Footwear,Slippers,HRX,Yellow,10
BAECFAC3D7F0CCB6DBF51581E70C57B1412A1EDFCC7F896E80B1ADE157645E75,Footwear,Slippers,HRX,Yellow,11
3A0A3D75F9857FF1D34B81D0C3B90D8701009011F10ED644DAE8880338FE7FE1,Footwear,Slippers,HRX,Yellow,8
7570CC9BCDC7BBA84B4CA78BDD4D41A530AF500B0EF244923C4D675DBA4826CD,Footwear,Slippers,Max,Beige,10
872935C4C5B4F05C6AD59859553F5DAA4C15E380741F0FEC9848736AFBDC911F,Footwear,Slippers,Max,Beige,9
D12419546B78F8FE8A546FA2E94959821D0E76CA9C5237AD0F0D2E0C439AD270,Footwear,Slippers,Max,Black,11
F3D1373A208729377E320875C85C0B6A3867E8A43F55A02E3477D5D0A405F6C0,Footwear,Slippers,Max,Black,6
6A416A17458D6C7DAF6AF35BDEB57E814333EBBD2C8109A8C577067F07BCD297,Footwear,Slippers,Max,Black,7
03FCEA43DC52528CFC0740046FE792EAA63CE87F03D2CDA5B2CC3D18BA4B6A82,Footwear,Slippers,Max,Blue,8
23E205CCF891DF23982CC3C2FD1D50084B9A37D5690783E4C67F518E92BD2E7B,Footwear,Slippers,Max,Blue,9
BB8F1E597975AF4257E7F16C498CF59CDB56BBDCB2258B110E6A1BE7EBEC3199,Footwear,Slippers,Max,Brown,10
1BC66FDAD5B335C9111673E830223DA149715C2E3609EB317FA8568D1856C032,Footwear,Slippers,Max,Brown,11
13AE70AF17A7A2647D878BBC7FD4F1E14D76293E9E0BC4B15B2ADA053A79C327,Footwear,Slippers,Max,Green,8
837E5A6F23468CE99BD8E67D8AFCA44A821A43BFEA9536F2168486CD3790D3D8,Footwear,Slippers,Max,Grey,10
537B0E518ABD275571C7EB5E8AD6AAD3C42175EF6A5DA96B9525BA01B8D54EC3,Footwear,Slippers,Max,Grey,11
15803685BED9B66A2EF70A545962718B4926462ED1F6FB49E7F02A2B77FCB364,Footwear,Slippers,Max,Grey,6
D6932A78900844FD6F1FFD2D90C132DFF1192FAC635403AAEB528B2A65117BCC,Footwear,Slippers,Max,Grey,7
4CDE71CBA53560070A8090D6D68470063518B818E402A3549C9FBDBB5D841069,Footwear,Slippers,Max,Grey,8
4938FFE45920DBFA129DE5858A0F36455CB5C88FB2CA6F0F2C0957A0298F0B22,Footwear,Slippers,Max,Grey,9
5B671E88206E8B41F8C632729AE1F53FF9E39AD5C6C773AAF2C3C911D1531AA4,Footwear,Slippers,Max,Navy,7
40E459C7EA2650130B3D1A26BB2EF4FBAAD5EA859D287AA8F6FEE20EEE53544E,Footwear,Slippers,Max,Navy,9
E1C1BDED7B5C9F29BBED6200916E3B99DA47EA83840FA5BF523D63495541A753,Footwear,Slippers,Max,Pink,11
B0262897A81DA458DC12AB2C06819B721918FC940EF64776529B03DF275F4CF7,Footwear,Slippers,Max,Pink,8
807CC9DDB1B47BAC3C09B9F5AE0186DC325B87CD6D9F84E2F66FA555D308B036,Footwear,Slippers,Max,Pink,9
BDBBAE0F7314F87CD6A9DF2AFF4DC261A83B55485C51D99578D37F81C82FB731,Footwear,Slippers,Max,Red,6
BE956CAD8E39CC29641060E98D12D793C009798C18716A71B89CFC9601A7EBD7,Footwear,Slippers,Max,Red,9
3F78EFEE13EB5D2AB4BB697871D1A392B26E587A37AC399B0DF02CA0B9168E45,Footwear,Slippers,Max,White,11
76A559DA88B0FE2377583CC6B13BC126CC2C31B5583CBDD8E51E9117F550CE64,Footwear,Slippers,Max,White,6
80D0128ACDE23CE98EEE92984F0BF7B9BD4202012F9855497DA603BF309735EF,Footwear,Slippers,Max,White,8
235877BA696F6F146750A88B36882DA60B9AA4F1E280833C91D4714DA692C9C2,Footwear,Slippers,Max,White,9
B713806EC99EB4D9CB7D7728B225C11FD078CC95EADC32CCD31D73A438E2A445,Footwear,Slippers,Max,Yellow,11
3C6E75C2C660E73D3C9FA43207A7C276D128F2548C0CDB4374BA36506BDCF9B6,Footwear,Slippers,Max,Yellow,6
A8AB460DA5A15A89D2EBB2CE5D86C0B1DFF893BF1707DE9DDE85BCEFB9AF056E,Footwear,Slippers,Max,Yellow,7
F3FBAF8C5DE2FFFE79D60AE1F8C5E483ACBED9A8234317A24C71DB0C8B7BADC1,Footwear,Slippers,Max,Yellow,8
72FCA694E55EB58F4862F972A5889727A76AB197F706059E76669466372620C9,Footwear,Slippers,Max,Yellow,9
CE57A1A54918FCCE82BCC0F1B5A61C3351FB28683B563549F5F0895EB9C2E7A6,Footwear,Slippers,Nike,Beige,7
C99BA1AAE125BF577EABFE96AE7D550982970EF9A2D858D4BCEC23CF54E492DA,Footwear,Slippers,Nike,Beige,8
5869471157474E7E2C1CE09EF340EC381E013FD27B2C1218B41DA0C5048985F3,Footwear,Slippers,Nike,Black,11
E413E2F0B48500ED8811B036DC8A6E1FE0B47003C5726BE62175C278AA293626,Footwear,Slippers,Nike,Black,6
9DE95B52217F9BF89CBE6584ADD2A3C8AA7ED9CBA873A9A27654FA9CCC076CE6,Footwear,Slippers,Nike,Black,7
16CCF88F7D17E95BF2DD9610FD6F1726B94AAFDB60715204DE447779A75FAB6A,Footwear,Slippers,Nike,Blue,10
578408EB41BE437882CD321AD8749ECF4C738E6EFFBE1C9DBFA6DAEB9BD44575,Footwear,Slippers,Nike,Blue,11
983C9270691470F1033EEF8C1BCA581C167D0E1D8258F7E1F7904584AE89441C,Footwear,Slippers,Nike,Blue,6
2E4190927A7019BCBD91C5E929A9813B023E8AF9631BDFB4579CE18B8CE2239D,Footwear,Slippers,Nike,Blue,7
FD7AAAF194B0EB45ED11070F42852461669AB8062E54472385A7BBCEFCDD4658,Footwear,Slippers,Nike,Brown,11
FBBCB06F7493FFB05E80F5EFF0D7DCAFBDF604B5AE7207606624ED5278228C86,Footwear,Slippers,Nike,Brown,6
E8E01931CE444E30AC1C5E8977E745C5E11668301489762207A5E02E6AE77514,Footwear,Slippers,Nike,Brown,9
44918B5B20F0F60A10719445C8DB9D38602495B4C205956B39C641A633739757,Footwear,Slippers,Nike,Green,7
5D87F733D6EA1FF1095B4C3FE145DDE372FC915D02D84855818F8868B8A8128C,Footwear,Slippers,Nike,Green,9
6089D9FD974C85FEE1FED2E337E88594C4EC4981DCB537BCAFFE2EFDA9436ED5,Footwear,Slippers,Nike,Grey,8
F1F88094DC29C5FA3209D7CBBC139F7D1484B6E5DF5BA2183AC500E451478E98,Footwear,Slippers,Nike,Navy,11
37E5A49764F46186BE4DE6DDC2FFD0571735D061A4ED5E4BC7A4F60CE6820068,Footwear,Slippers,Nike,Navy,6
D8A53FBE82A42F8117173567D053ECC1A6D1B2E4BC338AB9A42BA21FF6EFF28D,Footwear,Slippers,Nike,Navy,8
DD711E6DCB9448D1728856C9C05E482C51BA8CE47CE757E1C01A2146377C47A5,Footwear,Slippers,Nike,Pink,10
7887C6A70CDDF544968C405805860FF5AF9D93D3A8099A255891A9340C7E2928,Footwear,Slippers,Nike,Pink,11
ACD23A54D66E2320228451A544C3C7C5ECC7690CA44324B9F185D7A5927345C5,Footwear,Slippers,Nike,Pink,6
03594B9016957285C9A7847554E09AAF1DD431E7589BB16E000AEDC0FDAFEFB8,Footwear,Slippers,Nike,Pink,7
52B7730C517CF1EF07CE9738958A39E4AC6F6FEA0B12A5035B47C46E6F1124EF,Footwear,Slippers,Nike,Pink,8
289A7DD4AE64EF4760359D785A72D77BDDAF31FFF55F4E312C03C2BB0B4DB63B,Footwear,Slippers,Nike,Pink,9
9FE02FC57548D533AEC694D3F59DA31FEDDA99E9791EE7E1AAFC91F32BBE678F,Footwear,Slippers,Nike,Red,10
60AD05D5182A66E33AB5A7C2A507CA805EA9A476C8A43AE6B83C936D74488994,Footwear,Slippers,Nike,Red,6
0F80DB6ED8D97DCD95A382BABBF694F71FC3579C95DD42B06257884E4DF3F532,Footwear,Slippers,Nike,Red,7
3D1A68BE88736DCC7F1F9726ECCC90F411BBBD8BFA8EF8B29F67D9CC63C875E6,Footwear,Slippers,Nike,Red,9
4B271D325629D257A55840E144071FEC9859A7A36497197320F61EF4FC64CC52,Footwear,Slippers,Nike,White,10
9537112D69F99F9C809F643E385EB8D5DBA137B00F2555E803FF9CD19BD1731C,Footwear,Slippers,Nike,White,11
0FA837181893031B5AE0D0BD33EF3F8246A2198FC260A21EF7027EAE2A550010,Footwear,Slippers,Nike,White,6
EE4FF3B85AB4F7ED1F702EF5912AB92F6099AF319D1E0FC4A5BE2F49D5A15BD1,Footwear,Slippers,Nike,White,7
60AB111412334D6491B7BD1DAAD0208D28D77E62979136D7281A45A33FA6ACE6,Footwear,Slippers,Nike,Yellow,11
C9B92E4903938D145E2DC140C7D5A91ECCFC48BCB94198C4985C590E79D96EC6,Footwear,Slippers,Nike,Yellow,7
D5152CE08B493D4E1558FC8573C341023F9B2975B57195A201C1095BF819C393,Footwear,Slippers,Nike,Yellow,8
99898EEC82531074927AD41A4A7CA3B6975193100572DEE9C10A52A8E226989D,Footwear,Slippers,Nike,Yellow,9
34974C763BD25E13C82231CE53CF124ADE9196712085A43B7D0E4E9D1A99E0A6,Footwear,Slippers,Puma,Beige,11
131C3E81B53671DB4F7EF6DD613EDD2AA0B9D79ABD6D9E89B1E0B01F68D939AB,Footwear,Slippers,Puma,Black,10
50A236B755DDE55E207518E7152D42DBA468E76058F37FA75A0B62BB82F04A80,Footwear,Slippers,Puma,Black,6
9F527DA94FC50E6260AA5FD1F00C3976C920D64592D24D46464B990622D50D83,Footwear,Slippers,Puma,Blue,10
0DF4F400D3B879EA8573E7232135D09D6186925C6848C3F01075C263E423AF84,Footwear,Slippers,Puma,Blue,11
8EB3EF7DF7F37C9243BD3DC2852EA136CA231587229B704A7CE2CC99647D90A5,Footwear,Slippers,Puma,Blue,7
303D725AAC823CC7472DAECE990CA9569535964635C3061C8C58D35955C3AF18,Footwear,Slippers,Puma,Blue,8
F7558D2676872063EACC5F7A37CA5E3D373336C8C77797C8D3C7F3E3259F872A,Footwear,Slippers,Puma,Brown,11
0B807B940B807D29649A439BA192D0121B2D3E716F938D86BACEC9699502FFFF,Footwear,Slippers,Puma,Brown,7
18B4D8F267C9829B6FF67C05436B9B47BDF9A24322F7CDF02649D8786A003847,Footwear,Slippers,Puma,Brown,8
3BB34ABDC096BAA65F0CF7722F6ABCAD629EDD04C514C421341AE0D657373154,Footwear,Slippers,Puma,Green,10
5A7F5371CA15880352E94FA2C73A308766A0D9B69BE0F326CF6D876FEAB91ECF,Footwear,Slippers,Puma,Green,11
12F14A6D22D69808504B2C85D96B54C4E2E2E4F6CCABE2ADB40A5F504DBC8505,Footwear,Slippers,Puma,Green,7
C72A2F5AB9470FF9F9966ED7A6B60BD525C753B0DD5921DD9346BFCDB284490F,Footwear,Slippers,Puma,Green,8
0D4B7519CCDAFC58AB127CC9FC5D872D0C623AC080F68BBBABA699DA5F51466C,Footwear,Slippers,Puma,Grey,6
313DE081021910132D853121A2E115C27AFCCB93CEDA7EA07B517BC2E6CD3184,Footwear,Slippers,Puma,Grey,7
5B346965BC56DC65AF2E93DCBC0206BFC2E79D6BB1378D942383940790B8631B,Footwear,Slippers,Puma,Navy,8
6D92A949D76F85C5166B1FDE48D7C4BEF5D4173ED58D421E42B861AB368F2D59,Footwear,Slippers,Puma,Pink,10
534ED01B366C64B925B10991D9DB5845F85342399044B44C08D1468E1C30EA5C,Footwear,Slippers,Puma,Pink,11
8B22002D8EAB690AB0E17837A0BD460842E53960A8C1999BA714329DFD3C67C6,Footwear,Slippers,Puma,Pink,6
88CF411A67EB0BE2EB653D2BCBCA5EEE38FA865FCA720958D05BDCDAFF01FEA8,Footwear,Slippers,Puma,Pink,7
1943F63E49FC05A150B9931A63C55EC680EA414F16C0F8833EED888B86563503,Footwear,Slippers,Puma,Pink,9
C35BF27CBDC8B9DBCF3A94658BCA60C9A55E792FABF5450551CE3014511F60F5,Footwear,Slippers,Puma,Red,10
88D1D5290A5A59DA2CECD57466BBD8B56CB7CCA127F99FCA98F58C38FAAAA428,Footwear,Slippers,Puma,Red,7
256125E652BADAB129C30973923F37B033742EAC77BD28B6DE524AE3A6FA8996,Footwear,Slippers,Puma,White,10
351F0CFD2C8959AE57DEF09E3037A87C3FDAF7835FE903D2BEAD40A600D9D170,Footwear,Slippers,Puma,White,9
F93BF61E3D0402EAB82596E4F994F845B1671BADA923E79045F8F9A5CA302564,Footwear,Slippers,Puma,Yellow,10
0C0F7A48E7B74DEC1B9A72A08921FABCBB35C066BD245B651759F16DE2BEE397,Footwear,Slippers,Puma,Yellow,6
4E9D69F0EBB9D1D5405F6A9F8EAC34C1DB86F8703A5C8B404DFFC66A2500B47A,Footwear,Slippers,Puma,Yellow,7
E45C214A64C8A59C17F17DC1A583ED3D88AC3EF303BE4D2D73FAAE82B29A79B8,Footwear,Slippers,Puma,Yellow,9
320CAA52DA9645DC1C4205560CABDEE1906727C1AE75C36DD7478A9179A8759F,Footwear,Slippers,Roadster,Beige,10
D92FD767EA71DF02310373EB86CB97ED49A46B53FDF453D71BC89B62603C69C9,Footwear,Slippers,Roadster,Beige,7
04A1EEC3470E7632DC07DBB868190B3F53EA411924EFB14091A4CA7FD9A1ECC4,Footwear,Slippers,Roadster,Beige,9
82A2B026C02B2D38A658CC4C55628F79DA9903E33CFFE97F020E533E0CF0F794,Footwear,Slippers,Roadster,Black,10
EAAD080277F8115FA38107FAFB221F75049954939E32C238C799ED9C9262DBFD,Footwear,Slippers,Roadster,Black,11
F73BDA4D54E1A65DF8FE54E653CD9BB15627DE2DF508CFABED9974BF5211A7B5,Footwear,Slippers,Roadster,Black,6
3650F2298715E6FC8298400B2F20CF24A49C1DE964F1DD6F2B827B72F6226F3F,Footwear,Slippers,Roadster,Black,8
79CCF5D4A334046BB4A0AC6CB9078C1263A6B89EE6A99C576E62B3C81D5589A7,Footwear,Slippers,Roadster,Black,9
845CF72DD7B52CF30A63EAF5C4387E5D7E3C13CC2E865B2A36B8963C6D8B5730,Footwear,Slippers,Roadster,Blue,6
6530962E92147DC4DBA618F215F37AD076AF75F0F5B4E7C5A64763406EF56715,Footwear,Slippers,Roadster,Blue,8
CD4D101810F02F78B0A96E15E2A862CBCA65208995DA985B9BDC64E2A8F6C4BC,Footwear,Slippers,Roadster,Brown,10
CAF5645CB01E5123F8544C334E0B60EBCB78F425949886235B5C930FB582EEDA,Footwear,Slippers,Roadster,Brown,11
B54A643225D075828B0194F917B96710017B9F97D2B7E8D5A2ED176F8979B6FB,Footwear,Slippers,Roadster,Brown,6
450E562C69887C88A690E69608AF637E81E08F335BEA8F50414C093DC4A06673,Footwear,Slippers,Roadster,Green,10
14D17017F5AED1B0A59FEA302B4A0F9305B57D93FBE7903570683CE11F743FF4,Footwear,Slippers,Roadster,Green,6
69809BE4D4697E0BBFF50DF3A74458A061CA51E2199756E26E17194C15A0627D,Footwear,Slippers,Roadster,Green,7
9C080C9BE50DEAF1525C6C9445E5AA92877511AD07019BF1B5973009DB18C8DB,Footwear,Slippers,Roadster,Green,9
633205EDF4B31BFCA43E310B8E0DA6E5929D0596951E235EC8F9DA3CAF92C050,Footwear,Slippers,Roadster,Grey,10
E711BF73EEF857D300B714F156C5C14736032EA747748EC24E0F8AA5042D6E0A,Footwear,Slippers,Roadster,Grey,6
85E430643EB582C6620341DCDCFF5203013E324B0E29A806C8C2C1B6F7F7399A,Footwear,Slippers,Roadster,Grey,7
FAF229190F32CBE227A44258AF9BB2EE392524FC46D59A57262B45AF0770ADBA,Footwear,Slippers,Roadster,Grey,8
C1ECF9D980DAF556ED91584D86FCADAB6AA5447829CD4805A4CFE945D8A7E38C,Footwear,Slippers,Roadster,Navy,7
4676D84D656FEA7297E30BB0F3D47D863CB9290625C3DE2FA4734B2E88612CBC,Footwear,Slippers,Roadster,Navy,8
DD06E2097D5815E4E3086ADC4872533593F44B2D9CCE323228220FFE484A1885,Footwear,Slippers,Roadster,Navy,9
3A05137E6CBEB20F24A4C5D0CB4D2A0CC46D0BA3FA6C02E7DFFB4E0CF95D62D1,Footwear,Slippers,Roadster,Pink,10
DE1BA097CDF5E76078F83FB267D20674D1A9BFBC8EC4BE7613447BA502CA073A,Footwear,Slippers,Roadster,Pink,11
05784170E26B1E01B01D6A03DC89ECFFB1A7AC60DC828F6A0B171212A6294F91,Footwear,Slippers,Roadster,Pink,9
C3AF169CE63DDC8B10F60D3AF44F239A170AA0E6B9A358EF5B601EA5BA504C1A,Footwear,Slippers,Roadster,Red,10
9E30B9032D1CB59E0FF3FE2A6AAC21128FFDA05E2BE5B3B4AAFA30BD00A5F832,Footwear,Slippers,Roadster,Red,11
AF4D085EA0D4632C66A6D528FB2707AD5451572C44635F63059B51E15DF67EAA,Footwear,Slippers,Roadster,Red,8
F1C0B5EE727CF25D04FD7177F7CD0CD95F8BDB42805B7CF8C8FEADDE59FC1096,Footwear,Slippers,Roadster,White,6
4B40C3C2D4F95624E3AAA78026817A56FFCE458D7C1D07CEF07A071D1923C362,Footwear,Slippers,Roadster,White,7
F46199C150C62865862BC618F87241733E7F6EE51D0E97706441D95D3BE9DD07,Footwear,Slippers,Roadster,White,8
36E550CE39E765D6C83C1B87F3E71233F64D57EEE683A59DFB6C3D6DBEA4ACA3,Footwear,Slippers,Roadster,White,9
AE9D13C013922FCE4816B8242EF321D9D6E6F5AAD1ECB1B496D4EF77CA38EECD,Footwear,Slippers,Roadster,Yellow,10
ACC4C3AA6BD4489F54BA53E4EB31F9BD49024C90B092F5D6EBCCB4D10F95ABFB,Footwear,Slippers,Roadster,Yellow,11
1A420FA1FF76A9F5661A3B141547ADDD4025B8DFFDA1D25327A1A66DFF382E84,Footwear,Slippers,Roadster,Yellow,7
5F1CDEEF0FE84DF591C53F01F2E302B6223A2F649006AF69934F3ADC87A9AA5F,Footwear,Slippers,Roadster,Yellow,9
B0DB54AA1D1460ACDCB8B3758624E2904844296FEE43C5110D74E93C45A089A9,Footwear,Slippers,US Polo,Beige,6
DBBAFF9CA3CEEA3FD5B81A930C87187A27F1CD795297D26D784B9BE2FABE87A2,Footwear,Slippers,US Polo,Beige,8
7D2045A81621F4902CAA709EA780094799C98E442836F1AE01378D794064F3D7,Footwear,Slippers,US Polo,Beige,9
07B446B421B633C35B0F071DC4D077793A4D31B0E04382719EE7E801B28BB1D4,Footwear,Slippers,US Polo,Black,10
5753DC8882A3925AA053C7A1566708A85A4BE6A70163B941ABD320C00652FBCD,Footwear,Slippers,US Polo,Black,11
51711586F91799625256560026CC481F914916FE09F21F230F1459B3BBC6F97A,Footwear,Slippers,US Polo,Black,7
74D836C8F05D8255A8040F7D48E1814AC856953107F937E2653A960B7F02A533,Footwear,Slippers,US Polo,Black,8
EE27334BFFE8069ADD30DA878D25B350C8C55C861943F7D2E92AEEC0386613BC,Footwear,Slippers,US Polo,Blue,10
4785D15F005BFF6E03C05D99C4030C4AECBAE844107088A57FB72DA726C05B9F,Footwear,Slippers,US Polo,Blue,9
C3E3B1E03F8D59C3F2FE1278BA6E7323C518CC53CA4C3123978341949CE4920F,Footwear,Slippers,US Polo,Brown,11
C571D72170323E67E20B9CF7123BFAAE3A7F055764886F649AA3904964237DA7,Footwear,Slippers,US Polo,Brown,6
805222A39E9B990FA443ECF1341DA5A1DEF9C05FDEEBA4D144113791C934BDBA,Footwear,Slippers,US Polo,Brown,8
A1B60D4B1D1934F778A820D30C904D2BA61A5F484B823BC7CCFB0D0771F9DFE5,Footwear,Slippers,US Polo,Brown,9
9701D040F652C85D7634EE6EAB0DB8E426D0EDD177EA50FDACB51E128037196B,Footwear,Slippers,US Polo,Green,11
29F84227BA84227CF428F62233364D8DAE57E6AF08D8588CDAC329D074A6B19A,Footwear,Slippers,US Polo,Green,9
D71FADBB71B2CA14DE224BFEB09C09BDA4F15AE0E615347DAB50C7D4298CF9CA,Footwear,Slippers,US Polo,Grey,10
9546CB14DD450BC8B4D09C922040BFB0BFE53888C3D476CA5BBB1F802B43CFE4,Footwear,Slippers,US Polo,Grey,8
4AAF0B280BC6B87F69F49184CA00705A00EFFC85949C5A913FE4A18F1D04D558,Footwear,Slippers,US Polo,Grey,9
6404684EF38049130574D8D4A464C79B43FB3C28CA88171A5B55482B96A13BE9,Footwear,Slippers,US Polo,Navy,10
35F448325562F179475688C94D24F84A78B4391C280DCEC0F3AC4C8D256B9629,Footwear,Slippers,US Polo,Navy,11
3D24FEB864438AAE3638A2DF04AB9A771ABB66A513729E5AA5B9B7A0AFC0355C,Footwear,Slippers,US Polo,Navy,9
5CDC39D7F53D62A544D400D865E4B0FD4E697C82A8491EC4F716CB45636092E8,Footwear,Slippers,US Polo,Pink,7
926AB9D249678CE1D718EF3ED68FC5E0AD31B88DB9D17951B104F6631377D13D,Footwear,Slippers,US Polo,Pink,9
0B5778333FE9CD371122AE7DFE8D84FF9BE7063C8F79ECAC8707DF7FDE7896DC,Footwear,Slippers,US Polo,Red,10
19115686A59198AD1C2C3C012D8CD04CBD879D27AE64A5FED10FBA165EA8EDD0,Footwear,Slippers,US Polo,Red,11
90DDD1C1BB99919262D0862FECA345CEA4C75F8E4A0E624E2B85F33B6C57165B,Footwear,Slippers,US Polo,Red,6
0EF7740B6E7A6177EA6AA95E842220B691A9AD8E297D4334021D08566B062C85,Footwear,Slippers,US Polo,Red,9
2003526BBB7BE924D514CDD7BC179464E9B84ECAE5E946178D75DA4546E188C4,Footwear,Slippers,US Polo,White,11
0059AB5B3941780CDBAA4930C3D1B4E5C151F05F449D338138FCA58B5D2DD44F,Footwear,Slippers,US Polo,White,7
BB94B4630C9282A6C14DD9BFA2859F7D31CE9D46FA57D67F8E189C22E8F3164B,Footwear,Slippers,US Polo,White,8
D219AAB2BE60094AA2E70C338DEDD285157B570612710A2598AB7849752D200D,Footwear,Slippers,US Polo,White,9
C2D586F2B7F64CD34CCED13B2A15E0B6B4B129AA1C945CF3D2C8AE04745F1B6D,Footwear,Slippers,US Polo,Yellow,10
6BD0F9E9852FD6E10A90BDAAC11E81B672C1D3BE816EE55F66BD2886E532F41F,Footwear,Slippers,US Polo,Yellow,11
27DA2D0AEA7141A62F59F6D5F8E9B2C2045A33FE1E0787637EF743E0D1507C48,Footwear,Slippers,US Polo,Yellow,6
65ECA26A819A7B086049BD8538AFA782ADD4FD017EEAFCAE1253153B0DCAFDEF,Footwear,Slippers,US Polo,Yellow,7
2BE750F00478049AC2B2472CB397CA3C8C8E68D9922185B8D2A5EC5941FDB6D3,Footwear,Slippers,Zara,Beige,11
A633CAAF3355AF1B66CB8CAF5B92F51B31773932BBCD50A3E6B474D0692E960D,Footwear,Slippers,Zara,Beige,6
4C4E66750BB462F10EC8DE992A9DF898B34FF4D6C31073A931CA349E57092DD9,Footwear,Slippers,Zara,Beige,7
8DB228A4ECE0A25BA83182FEF41A545BAC99EEA043582BABC84B9691AA80559C,Footwear,Slippers,Zara,Beige,8
195880124BF03576D6FD431D234911FA4B78AEDC8960D3461B3044CA67D15DC4,Footwear,Slippers,Zara,Beige,9
688445A90B20C8B2BB151BF29B05BF0A336417652090C0EDEDC0F6161E97F1E2,Footwear,Slippers,Zara,Black,6
83D928CD34766755EF281A26F6360E709AEC6CF5A7C9827F50D0396A8592B973,Footwear,Slippers,Zara,Black,7
FD42E8D35268D15F916AC71B6DFD361651772F32166FB81DAF67AA3A1409BC55,Footwear,Slippers,Zara,Black,9
316486F3F23E5F03C5F5A1F2116E85D2462E81B8EE0E258EDC0A847434E78C99,Footwear,Slippers,Zara,Blue,11
B14C9280B068D23BB6D0AE1925736CCB6626A14C60D72B8B79C09178220CCF05,Footwear,Slippers,Zara,Blue,6
15120F4E37C044C383389D59AF1459BA5AE6C67CCC90D63E7C4441825CA4F538,Footwear,Slippers,Zara,Blue,7
F4DAB65FF081B99148DBB853B2C3E46B49D47CF4A69E94A3199A63602698A1B4,Footwear,Slippers,Zara,Brown,6
6B7B9B71914B5586FDD99E260031D2B3B6E98448538B05C5CA422E5D2F55B00D,Footwear,Slippers,Zara,Brown,8
D63A30161D6773C61EDAEF661214F684578BCC9EA1EDD60A1F9380FE50791ED3,Footwear,Slippers,Zara,Green,10
0A9AE6A0980D8CD6D4542C909A7BB482C6C06C899DDE0FF967056A00EC785446,Footwear,Slippers,Zara,Green,8
A02A918C7DF077B19DDFC63912610DD6176C9E2B92DC016C28758C06B705B3F4,Footwear,Slippers,Zara,Grey,10
8C2B772D5AC625116120873E0A05140F3470306F8342DCFD23B9B84F41EB24F3,Footwear,Slippers,Zara,Grey,11
7607573863E6185E014687FE5D0B687B22B57357F06B2866DA922411F40A919D,Footwear,Slippers,Zara,Grey,8
E61A4C5DBDE6C115C139DC810B7D5F1919C3786248FFDA2873020B3420DA36A6,Footwear,Slippers,Zara,Grey,9
BD62407376ED83AF886968EA0E1F38A5AAEEA727572569BBEF8F5AF814D3A4E1,Footwear,Slippers,Zara,Navy,6
31A2F80FD94CB939633302B2FC84110DCCE4068E44B708B08380158DB7EEE2EE,Footwear,Slippers,Zara,Navy,7
7B575E22DFCA601F1442F537B0F328C5F884449C5495166B9021C0D80D72A09D,Footwear,Slippers,Zara,Pink,10
3A5920B97EC1F1253FF924C612FDF713188AC0346660A7637DAEF66A7A453C9D,Footwear,Slippers,Zara,Pink,11
2A3F273BE6B1E174B8EE2A26CE01AACAFB689F98EEE6E328D7DFF6EEAB77F868,Footwear,Slippers,Zara,Pink,6
E3F95F6CD4B19030381E31F7361D87CE2692D3B50929C51F81D20CDC01976441,Footwear,Slippers,Zara,Red,10
73FA5A0E89A6251D99906CB00F26897BBE9F652CF43FEF2E8AFAEAB5EFC34C62,Footwear,Slippers,Zara,Red,11
7B0B3A1D02F80E14C3E83707E086D3667C345879F87F4B5007A177AEFA977DCA,Footwear,Slippers,Zara,Red,8
5B3B255057D20A0413FF6FC5DD1C1DF907D10AF8A1A4B6E69C2B9E2DB12C3D94,Footwear,Slippers,Zara,White,10
